EB_level,final_action_dates,visa_bulletin_date,visa_wait_time
1,2018-02-01,2019-04-01,1.160848733744011
2,2019-04-01,2019-04-01,0.0
3,2019-04-01,2019-04-01,0.0
4,2019-04-01,2019-04-01,0.0
1,2018-01-01,2019-03-01,1.160848733744011
2,2019-03-01,2019-03-01,0.0
3,2019-03-01,2019-03-01,0.0
4,2019-03-01,2019-03-01,0.0
3,2019-02-01,2019-02-01,0.0
4,2019-02-01,2019-02-01,0.0
1,2017-12-01,2019-02-01,1.1690622861054072
2,2019-02-01,2019-02-01,0.0
1,2017-10-01,2019-01-01,1.2511978097193703
2,2019-01-01,2019-01-01,0.0
3,2019-01-01,2019-01-01,0.0
4,2019-01-01,2019-01-01,0.0
1,2017-07-01,2018-12-01,1.4182067077344285
2,2018-12-01,2018-12-01,0.0
3,2018-12-01,2018-12-01,0.0
4,2018-12-01,2018-12-01,0.0
3,2018-11-01,2018-11-01,0.0
4,2018-11-01,2018-11-01,0.0
1,2017-04-01,2018-11-01,1.5852156057494866
2,2018-11-01,2018-11-01,0.0
1,2017-04-01,2018-10-01,1.5003422313483916
2,2018-10-01,2018-10-01,0.0
3,2018-10-01,2018-10-01,0.0
4,2018-10-01,2018-10-01,0.0
1,2016-06-01,2018-09-01,2.2505133470225873
2,2013-01-01,2018-09-01,5.664613278576318
3,2016-11-01,2018-09-01,1.8316221765913758
4,2018-09-01,2018-09-01,0.0
4,2018-08-01,2018-08-01,0.0
3,2018-08-01,2018-08-01,0.0
2,2018-08-01,2018-08-01,0.0
1,2016-05-01,2018-08-01,2.2505133470225873
1,2018-07-01,2018-07-01,0.0
2,2018-07-01,2018-07-01,0.0
3,2018-07-01,2018-07-01,0.0
4,2018-07-01,2018-07-01,0.0
1,2018-06-01,2018-06-01,0.0
2,2018-06-01,2018-06-01,0.0
3,2018-06-01,2018-06-01,0.0
4,2018-06-01,2018-06-01,0.0
4,2018-05-01,2018-05-01,0.0
3,2018-05-01,2018-05-01,0.0
2,2018-05-01,2018-05-01,0.0
1,2018-05-01,2018-05-01,0.0
3,2018-04-01,2018-04-01,0.0
4,2018-04-01,2018-04-01,0.0
1,2018-04-01,2018-04-01,0.0
2,2018-04-01,2018-04-01,0.0
1,2018-03-01,2018-03-01,0.0
2,2018-03-01,2018-03-01,0.0
3,2018-03-01,2018-03-01,0.0
4,2018-03-01,2018-03-01,0.0
1,2018-02-01,2018-02-01,0.0
2,2018-02-01,2018-02-01,0.0
3,2018-02-01,2018-02-01,0.0
4,2018-02-01,2018-02-01,0.0
4,2018-01-01,2018-01-01,0.0
3,2018-01-01,2018-01-01,0.0
2,2018-01-01,2018-01-01,0.0
1,2018-01-01,2018-01-01,0.0
1,2017-12-01,2017-12-01,0.0
2,2017-12-01,2017-12-01,0.0
3,2017-12-01,2017-12-01,0.0
4,2017-12-01,2017-12-01,0.0
1,2017-11-01,2017-11-01,0.0
2,2017-11-01,2017-11-01,0.0
3,2017-11-01,2017-11-01,0.0
4,2017-11-01,2017-11-01,0.0
4,2017-10-01,2017-10-01,0.0
3,2017-10-01,2017-10-01,0.0
2,2017-10-01,2017-10-01,0.0
1,2017-10-01,2017-10-01,0.0
1,2017-09-01,2017-09-01,0.0
3,2017-09-01,2017-09-01,0.0
4,2017-09-01,2017-09-01,0.0
2,2016-01-01,2017-09-01,1.6673511293634498
1,2017-08-01,2017-08-01,0.0
2,2015-04-01,2017-08-01,2.3353867214236823
3,2017-08-01,2017-08-01,0.0
4,2017-08-01,2017-08-01,0.0
2,2017-07-01,2017-07-01,0.0
4,2017-07-01,2017-07-01,0.0
1,2017-07-01,2017-07-01,0.0
3,2017-06-08,2017-07-01,0.06297056810403832
1,2017-06-01,2017-06-01,0.0
2,2017-06-01,2017-06-01,0.0
3,2017-04-15,2017-06-01,0.12867898699520877
4,2017-06-01,2017-06-01,0.0
1,2017-05-01,2017-05-01,0.0
2,2017-05-01,2017-05-01,0.0
3,2017-03-15,2017-05-01,0.12867898699520877
4,2017-05-01,2017-05-01,0.0
3,2017-02-15,2017-04-01,0.12320328542094455
4,2017-04-01,2017-04-01,0.0
2,2017-04-01,2017-04-01,0.0
1,2017-04-01,2017-04-01,0.0
3,2016-12-01,2017-03-01,0.2464065708418891
4,2017-03-01,2017-03-01,0.0
1,2017-03-01,2017-03-01,0.0
2,2017-03-01,2017-03-01,0.0
2,2017-02-01,2017-02-01,0.0
3,2016-10-01,2017-02-01,0.33675564681724846
4,2017-02-01,2017-02-01,0.0
1,2017-02-01,2017-02-01,0.0
4,2017-01-01,2017-01-01,0.0
3,2016-08-01,2017-01-01,0.4188911704312115
2,2017-01-01,2017-01-01,0.0
1,2017-01-01,2017-01-01,0.0
2,2016-12-01,2016-12-01,0.0
3,2016-07-01,2016-12-01,0.4188911704312115
4,2016-12-01,2016-12-01,0.0
1,2016-12-01,2016-12-01,0.0
1,2016-11-01,2016-11-01,0.0
2,2016-11-01,2016-11-01,0.0
3,2016-07-01,2016-11-01,0.33675564681724846
4,2016-11-01,2016-11-01,0.0
3,2016-06-01,2016-10-01,0.33401779603011633
4,2016-10-01,2016-10-01,0.0
2,2016-10-01,2016-10-01,0.0
1,2016-10-01,2016-10-01,0.0
1,2016-09-01,2016-09-01,0.0
2,2014-02-01,2016-09-01,2.5817932922655715
3,2016-05-01,2016-09-01,0.33675564681724846
4,2016-09-01,2016-09-01,0.0
1,2016-08-01,2016-08-01,0.0
2,2014-02-01,2016-08-01,2.4969199178644765
3,2016-03-15,2016-08-01,0.3805612594113621
4,2016-08-01,2016-08-01,0.0
3,2016-03-01,2016-07-01,0.33401779603011633
4,2016-07-01,2016-07-01,0.0
2,2016-07-01,2016-07-01,0.0
1,2016-07-01,2016-07-01,0.0
1,2016-06-01,2016-06-01,0.0
2,2016-06-01,2016-06-01,0.0
3,2016-02-15,2016-06-01,0.2929500342231348
4,2016-06-01,2016-06-01,0.0
1,2016-05-01,2016-05-01,0.0
2,2016-05-01,2016-05-01,0.0
3,2016-02-15,2016-05-01,0.2080766598220397
4,2016-05-01,2016-05-01,0.0
1,2016-04-01,2016-04-01,0.0
2,2016-04-01,2016-04-01,0.0
3,2016-02-15,2016-04-01,0.12594113620807665
4,2016-04-01,2016-04-01,0.0
