EB_level,final_action_dates,visa_bulletin_date,visa_wait_time
2,2022-02-15,2023-05-01,1.2046543463381245
3,2022-06-01,2023-05-01,0.9144421629021219
4,2018-09-01,2023-05-01,4.662559890485968
1,2023-04-01,2023-04-01,0.0
2,2022-07-01,2023-04-01,0.7501711156741958
3,2023-04-01,2023-04-01,0.0
4,2018-09-01,2023-04-01,4.5804243668720055
1,2023-03-01,2023-03-01,0.0
2,2022-11-01,2023-03-01,0.32854209445585214
3,2023-03-01,2023-03-01,0.0
4,2022-02-01,2023-03-01,1.0759753593429158
3,2023-02-01,2023-02-01,0.0
4,2022-06-22,2023-02-01,0.6132785763175906
2,2022-11-01,2023-02-01,0.2518822724161533
1,2023-02-01,2023-02-01,0.0
1,2023-01-01,2023-01-01,0.0
3,2023-01-01,2023-01-01,0.0
4,2022-06-22,2023-01-01,0.5284052019164955
2,2022-11-01,2023-01-01,0.16700889801505817
1,2022-12-01,2022-12-01,0.0
2,2022-11-01,2022-12-01,0.08213552361396304
3,2022-12-01,2022-12-01,0.0
4,2022-06-22,2022-12-01,0.44353182751540043
3,2022-11-01,2022-11-01,0.0
4,2022-11-01,2022-11-01,0.0
2,2022-11-01,2022-11-01,0.0
1,2022-11-01,2022-11-01,0.0
2,2022-10-01,2022-10-01,0.0
3,2022-10-01,2022-10-01,0.0
4,2022-10-01,2022-10-01,0.0
1,2022-10-01,2022-10-01,0.0
1,2022-09-01,2022-09-01,0.0
2,2022-09-01,2022-09-01,0.0
3,2022-09-01,2022-09-01,0.0
4,2022-09-01,2022-09-01,0.0
1,2022-08-01,2022-08-01,0.0
2,2022-08-01,2022-08-01,0.0
3,2022-08-01,2022-08-01,0.0
4,2022-08-01,2022-08-01,0.0
4,2022-07-01,2022-07-01,0.0
3,2022-07-01,2022-07-01,0.0
1,2022-07-01,2022-07-01,0.0
2,2022-07-01,2022-07-01,0.0
1,2022-06-01,2022-06-01,0.0
2,2022-06-01,2022-06-01,0.0
3,2022-06-01,2022-06-01,0.0
4,2022-06-01,2022-06-01,0.0
1,2022-05-01,2022-05-01,0.0
2,2022-05-01,2022-05-01,0.0
3,2022-05-01,2022-05-01,0.0
4,2022-05-01,2022-05-01,0.0
4,2022-04-01,2022-04-01,0.0
1,2022-04-01,2022-04-01,0.0
2,2022-04-01,2022-04-01,0.0
3,2022-04-01,2022-04-01,0.0
3,2022-03-01,2022-03-01,0.0
4,2022-03-01,2022-03-01,0.0
1,2022-03-01,2022-03-01,0.0
2,2022-03-01,2022-03-01,0.0
1,2022-02-01,2022-02-01,0.0
2,2022-02-01,2022-02-01,0.0
3,2022-02-01,2022-02-01,0.0
4,2022-02-01,2022-02-01,0.0
1,2022-01-01,2022-01-01,0.0
2,2022-01-01,2022-01-01,0.0
3,2022-01-01,2022-01-01,0.0
4,2022-01-01,2022-01-01,0.0
3,2021-12-01,2021-12-01,0.0
4,2021-12-01,2021-12-01,0.0
2,2021-12-01,2021-12-01,0.0
1,2021-12-01,2021-12-01,0.0
2,2021-11-01,2021-11-01,0.0
3,2021-11-01,2021-11-01,0.0
4,2021-11-01,2021-11-01,0.0
1,2021-11-01,2021-11-01,0.0
1,2021-10-01,2021-10-01,0.0
2,2021-10-01,2021-10-01,0.0
3,2021-10-01,2021-10-01,0.0
4,2021-10-01,2021-10-01,0.0
1,2021-09-01,2021-09-01,0.0
2,2021-09-01,2021-09-01,0.0
3,2021-09-01,2021-09-01,0.0
4,2021-09-01,2021-09-01,0.0
3,2021-08-01,2021-08-01,0.0
4,2021-08-01,2021-08-01,0.0
1,2021-08-01,2021-08-01,0.0
2,2021-08-01,2021-08-01,0.0
1,2021-07-01,2021-07-01,0.0
2,2021-07-01,2021-07-01,0.0
3,2021-07-01,2021-07-01,0.0
4,2021-07-01,2021-07-01,0.0
1,2021-06-01,2021-06-01,0.0
2,2021-06-01,2021-06-01,0.0
3,2021-06-01,2021-06-01,0.0
4,2021-06-01,2021-06-01,0.0
4,2021-05-01,2021-05-01,0.0
3,2021-05-01,2021-05-01,0.0
2,2021-05-01,2021-05-01,0.0
1,2021-05-01,2021-05-01,0.0
1,2021-04-01,2021-04-01,0.0
2,2021-04-01,2021-04-01,0.0
3,2021-04-01,2021-04-01,0.0
4,2021-04-01,2021-04-01,0.0
1,2021-03-01,2021-03-01,0.0
2,2021-03-01,2021-03-01,0.0
3,2021-03-01,2021-03-01,0.0
4,2021-03-01,2021-03-01,0.0
4,2021-02-01,2021-02-01,0.0
3,2021-02-01,2021-02-01,0.0
1,2021-02-01,2021-02-01,0.0
2,2021-02-01,2021-02-01,0.0
1,2021-01-01,2021-01-01,0.0
2,2021-01-01,2021-01-01,0.0
3,2021-01-01,2021-01-01,0.0
4,2021-01-01,2021-01-01,0.0
1,2020-12-01,2020-12-01,0.0
2,2020-12-01,2020-12-01,0.0
3,2020-12-01,2020-12-01,0.0
4,2020-12-01,2020-12-01,0.0
3,2020-11-01,2020-11-01,0.0
4,2020-11-01,2020-11-01,0.0
2,2020-11-01,2020-11-01,0.0
1,2020-11-01,2020-11-01,0.0
3,2020-10-01,2020-10-01,0.0
4,2020-10-01,2020-10-01,0.0
1,2020-10-01,2020-10-01,0.0
2,2020-10-01,2020-10-01,0.0
3,2019-04-01,2020-09-01,1.4209445585215605
4,2020-09-01,2020-09-01,0.0
1,2020-09-01,2020-09-01,0.0
2,2020-09-01,2020-09-01,0.0
2,2020-08-01,2020-08-01,0.0
3,2019-04-01,2020-08-01,1.3360711841204653
4,2020-08-01,2020-08-01,0.0
1,2020-08-01,2020-08-01,0.0
4,2020-07-01,2020-07-01,0.0
3,2018-04-15,2020-07-01,2.212183436002738
2,2020-07-01,2020-07-01,0.0
1,2020-07-01,2020-07-01,0.0
2,2020-06-01,2020-06-01,0.0
3,2017-11-08,2020-06-01,2.5626283367556466
4,2020-06-01,2020-06-01,0.0
1,2020-06-01,2020-06-01,0.0
1,2020-05-01,2020-05-01,0.0
2,2020-05-01,2020-05-01,0.0
3,2017-01-01,2020-05-01,3.3292265571526354
4,2020-05-01,2020-05-01,0.0
3,2017-01-01,2020-04-01,3.247091033538672
4,2020-04-01,2020-04-01,0.0
2,2020-04-01,2020-04-01,0.0
1,2019-06-01,2020-04-01,0.8350444900752909
1,2019-03-01,2020-03-01,1.002053388090349
2,2020-03-01,2020-03-01,0.0
3,2017-01-01,2020-03-01,3.162217659137577
4,2020-03-01,2020-03-01,0.0
1,2018-12-01,2020-02-01,1.1690622861054072
2,2020-02-01,2020-02-01,0.0
3,2018-06-01,2020-02-01,1.6700889801505818
4,2020-02-01,2020-02-01,0.0
3,2018-03-15,2020-01-01,1.7987679671457906
4,2020-01-01,2020-01-01,0.0
2,2020-01-01,2020-01-01,0.0
1,2018-10-01,2020-01-01,1.2511978097193703
1,2018-07-15,2019-12-01,1.379876796714579
2,2019-12-01,2019-12-01,0.0
3,2018-03-01,2019-12-01,1.7522245037645447
4,2019-12-01,2019-12-01,0.0
1,2018-06-01,2019-11-01,1.4182067077344285
2,2019-11-01,2019-11-01,0.0
3,2018-02-01,2019-11-01,1.7467488021902806
4,2019-11-01,2019-11-01,0.0
1,2018-04-22,2019-10-01,1.4428473648186173
2,2019-10-01,2019-10-01,0.0
3,2017-10-15,2019-10-01,1.9603011635865846
4,2019-10-01,2019-10-01,0.0
3,2016-07-01,2019-09-01,3.167693360711841
4,,2019-09-01,
2,2018-01-01,2019-09-01,1.6646132785763177
1,2017-10-01,2019-09-01,1.9164955509924708
3,2016-07-01,2019-08-01,3.082819986310746
4,2019-08-01,2019-08-01,0.0
1,2016-07-01,2019-08-01,3.082819986310746
2,2017-01-01,2019-08-01,2.5790554414784395
1,2018-04-22,2019-07-01,1.1909650924024642
2,2019-07-01,2019-07-01,0.0
3,2019-07-01,2019-07-01,0.0
4,2019-07-01,2019-07-01,0.0
1,2018-04-22,2019-06-01,1.108829568788501
2,2019-06-01,2019-06-01,0.0
3,2018-11-01,2019-06-01,0.5804243668720055
4,2019-06-01,2019-06-01,0.0
4,2019-05-01,2019-05-01,0.0
3,2018-06-01,2019-05-01,0.9144421629021219
2,2019-05-01,2019-05-01,0.0
1,2018-03-01,2019-05-01,1.1663244353182751
1,2018-02-01,2019-04-01,1.160848733744011
2,2019-04-01,2019-04-01,0.0
3,2018-03-01,2019-04-01,1.0841889117043122
4,2019-04-01,2019-04-01,0.0
1,2018-01-01,2019-03-01,1.160848733744011
2,2019-03-01,2019-03-01,0.0
3,2017-12-01,2019-03-01,1.2457221081451062
4,2019-03-01,2019-03-01,0.0
4,2019-02-01,2019-02-01,0.0
3,2017-08-01,2019-02-01,1.5030800821355237
1,2017-12-01,2019-02-01,1.1690622861054072
2,2019-02-01,2019-02-01,0.0
1,2017-10-01,2019-01-01,1.2511978097193703
2,2019-01-01,2019-01-01,0.0
3,2017-06-22,2019-01-01,1.5277207392197125
4,2019-01-01,2019-01-01,0.0
1,2017-07-01,2018-12-01,1.4182067077344285
2,2018-12-01,2018-12-01,0.0
3,2017-06-15,2018-12-01,1.462012320328542
4,2018-12-01,2018-12-01,0.0
4,2018-11-01,2018-11-01,0.0
1,2017-04-01,2018-11-01,1.5852156057494866
2,2018-11-01,2018-11-01,0.0
3,2017-06-08,2018-11-01,1.3990417522245038
3,2017-06-01,2018-10-01,1.3333333333333333
4,2018-10-01,2018-10-01,0.0
1,2017-04-01,2018-10-01,1.5003422313483916
2,2018-10-01,2018-10-01,0.0
1,2016-06-01,2018-09-01,2.2505133470225873
2,2013-01-01,2018-09-01,5.664613278576318
3,2016-11-01,2018-09-01,1.8316221765913758
4,2018-09-01,2018-09-01,0.0
1,2016-05-01,2018-08-01,2.2505133470225873
2,2018-08-01,2018-08-01,0.0
3,2017-06-01,2018-08-01,1.1663244353182751
4,2018-08-01,2018-08-01,0.0
3,2017-01-01,2018-07-01,1.4948665297741273
4,2018-07-01,2018-07-01,0.0
1,2018-07-01,2018-07-01,0.0
2,2018-07-01,2018-07-01,0.0
2,2018-06-01,2018-06-01,0.0
3,2017-01-01,2018-06-01,1.4127310061601643
4,2018-06-01,2018-06-01,0.0
1,2018-06-01,2018-06-01,0.0
1,2018-05-01,2018-05-01,0.0
2,2018-05-01,2018-05-01,0.0
3,2017-01-01,2018-05-01,1.3278576317590691
4,2018-05-01,2018-05-01,0.0
1,2018-04-01,2018-04-01,0.0
2,2018-04-01,2018-04-01,0.0
3,2017-01-01,2018-04-01,1.2457221081451062
4,2018-04-01,2018-04-01,0.0
3,2016-05-01,2018-03-01,1.8316221765913758
4,2018-03-01,2018-03-01,0.0
1,2018-03-01,2018-03-01,0.0
2,2018-03-01,2018-03-01,0.0
1,2018-02-01,2018-02-01,0.0
2,2018-02-01,2018-02-01,0.0
3,2016-03-01,2018-02-01,1.9219712525667352
4,2018-02-01,2018-02-01,0.0
1,2018-01-01,2018-01-01,0.0
2,2018-01-01,2018-01-01,0.0
3,2016-02-15,2018-01-01,1.8781656399726214
4,2018-01-01,2018-01-01,0.0
3,2016-01-15,2017-12-01,1.8781656399726214
4,2017-12-01,2017-12-01,0.0
1,2017-12-01,2017-12-01,0.0
2,2017-12-01,2017-12-01,0.0
1,2017-11-01,2017-11-01,0.0
2,2017-11-01,2017-11-01,0.0
3,2016-01-15,2017-11-01,1.7960301163586585
4,2017-11-01,2017-11-01,0.0
1,2017-10-01,2017-10-01,0.0
2,2017-10-01,2017-10-01,0.0
3,2015-12-01,2017-10-01,1.834360027378508
4,2017-10-01,2017-10-01,0.0
4,2017-09-01,2017-09-01,0.0
3,2015-11-01,2017-09-01,1.834360027378508
2,2016-01-01,2017-09-01,1.6673511293634498
1,2017-09-01,2017-09-01,0.0
1,2017-08-01,2017-08-01,0.0
2,2015-04-01,2017-08-01,2.3353867214236823
3,2015-06-01,2017-08-01,2.1683778234086244
4,2017-08-01,2017-08-01,0.0
1,2017-07-01,2017-07-01,0.0
2,2017-07-01,2017-07-01,0.0
3,2014-05-15,2017-07-01,3.1293634496919918
4,2017-07-01,2017-07-01,0.0
4,2017-06-01,2017-06-01,0.0
3,2013-05-01,2017-06-01,4.084873374401095
2,2017-06-01,2017-06-01,0.0
1,2017-06-01,2017-06-01,0.0
3,2013-01-01,2017-05-01,4.328542094455853
4,2017-05-01,2017-05-01,0.0
1,2017-05-01,2017-05-01,0.0
2,2017-05-01,2017-05-01,0.0
1,2017-04-01,2017-04-01,0.0
2,2017-04-01,2017-04-01,0.0
3,2012-09-15,2017-04-01,4.542094455852156
4,2017-04-01,2017-04-01,0.0
1,2017-03-01,2017-03-01,0.0
2,2017-03-01,2017-03-01,0.0
3,2012-03-15,2017-03-01,4.960985626283367
4,2017-03-01,2017-03-01,0.0
4,2017-02-01,2017-02-01,0.0
3,2011-10-15,2017-02-01,5.300479123887748
2,2017-02-01,2017-02-01,0.0
1,2017-02-01,2017-02-01,0.0
1,2017-01-01,2017-01-01,0.0
2,2017-01-01,2017-01-01,0.0
3,2011-07-22,2017-01-01,5.448323066392882
4,2017-01-01,2017-01-01,0.0
1,2016-12-01,2016-12-01,0.0
2,2016-12-01,2016-12-01,0.0
3,2011-06-01,2016-12-01,5.503080082135524
4,2016-12-01,2016-12-01,0.0
4,2016-11-01,2016-11-01,0.0
3,2011-04-01,2016-11-01,5.587953456536619
2,2016-11-01,2016-11-01,0.0
1,2016-11-01,2016-11-01,0.0
1,2016-10-01,2016-10-01,0.0
2,2016-10-01,2016-10-01,0.0
3,2010-12-01,2016-10-01,5.834360027378508
4,2016-10-01,2016-10-01,0.0
1,2016-09-01,2016-09-01,0.0
2,2014-02-01,2016-09-01,2.5817932922655715
3,2010-07-01,2016-09-01,6.1711156741957565
4,2016-09-01,2016-09-01,0.0
4,2016-08-01,2016-08-01,0.0
3,2009-05-15,2016-08-01,7.214236824093087
1,2016-08-01,2016-08-01,0.0
2,2014-02-01,2016-08-01,2.4969199178644765
1,2016-07-01,2016-07-01,0.0
2,2016-07-01,2016-07-01,0.0
3,2009-02-15,2016-07-01,7.3730321697467485
4,2016-07-01,2016-07-01,0.0
1,2016-06-01,2016-06-01,0.0
2,2016-06-01,2016-06-01,0.0
3,2008-11-01,2016-06-01,7.581108829568788
4,2016-06-01,2016-06-01,0.0
3,2008-08-08,2016-05-01,7.728952772073922
4,2016-05-01,2016-05-01,0.0
2,2016-05-01,2016-05-01,0.0
1,2016-05-01,2016-05-01,0.0
1,2016-04-01,2016-04-01,0.0
3,2008-05-01,2016-04-01,7.917864476386037
4,2016-04-01,2016-04-01,0.0
2,2016-04-01,2016-04-01,0.0
1,2016-03-01,2016-03-01,0.0
2,2016-03-01,2016-03-01,0.0
3,2008-03-15,2016-03-01,7.96167008898015
4,2016-03-01,2016-03-01,0.0
1,2016-02-01,2016-02-01,0.0
2,2016-02-01,2016-02-01,0.0
3,2008-01-08,2016-02-01,8.06570841889117
4,2016-02-01,2016-02-01,0.0
3,2007-06-15,2015-11-01,8.380561259411362
4,2015-11-01,2015-11-01,0.0
2,2015-11-01,2015-11-01,0.0
1,2015-11-01,2015-11-01,0.0
1,2015-10-01,2015-10-01,0.0
2,2015-10-01,2015-10-01,0.0
3,2007-01-01,2015-10-01,8.747433264887064
4,2015-10-01,2015-10-01,0.0
1,2015-09-01,2015-09-01,0.0
2,2015-09-01,2015-09-01,0.0
3,2004-12-22,2015-09-01,10.691307323750856
4,2015-09-01,2015-09-01,0.0
3,2004-06-01,2015-08-01,11.16495550992471
4,2015-08-01,2015-08-01,0.0
2,2015-08-01,2015-08-01,0.0
1,2015-08-01,2015-08-01,0.0
2,2015-07-01,2015-07-01,0.0
3,,2015-07-01,
4,2015-07-01,2015-07-01,0.0
1,2015-07-01,2015-07-01,0.0
1,2015-06-01,2015-06-01,0.0
2,2015-06-01,2015-06-01,0.0
3,2005-01-01,2015-06-01,10.412046543463381
4,2015-06-01,2015-06-01,0.0
3,2007-07-01,2015-05-01,7.832991101984942
4,2015-05-01,2015-05-01,0.0
2,2015-05-01,2015-05-01,0.0
1,2015-05-01,2015-05-01,0.0
1,2015-04-01,2015-04-01,0.0
2,2015-04-01,2015-04-01,0.0
3,2014-10-01,2015-04-01,0.49828884325804246
4,2015-04-01,2015-04-01,0.0
1,2015-03-01,2015-03-01,0.0
2,2015-03-01,2015-03-01,0.0
3,2014-06-01,2015-03-01,0.7474332648870636
4,2015-03-01,2015-03-01,0.0
1,2015-02-01,2015-02-01,0.0
2,2015-02-01,2015-02-01,0.0
3,2014-01-01,2015-02-01,1.0841889117043122
4,2015-02-01,2015-02-01,0.0
3,2013-06-01,2015-01-01,1.5852156057494866
4,2015-01-01,2015-01-01,0.0
1,2015-01-01,2015-01-01,0.0
2,2015-01-01,2015-01-01,0.0
3,2012-11-01,2014-12-01,2.080766598220397
4,2014-12-01,2014-12-01,0.0
1,2014-12-01,2014-12-01,0.0
2,2014-12-01,2014-12-01,0.0
3,2012-06-01,2014-11-01,2.4175222450376452
4,2014-11-01,2014-11-01,0.0
1,2014-11-01,2014-11-01,0.0
2,2014-11-01,2014-11-01,0.0
3,2011-10-01,2014-10-01,3.0006844626967832
4,2014-10-01,2014-10-01,0.0
1,2014-10-01,2014-10-01,0.0
2,2014-10-01,2014-10-01,0.0
3,2011-04-01,2014-09-01,3.4195756331279945
4,2014-09-01,2014-09-01,0.0
1,2014-09-01,2014-09-01,0.0
2,2014-09-01,2014-09-01,0.0
1,2014-08-01,2014-08-01,0.0
2,2014-08-01,2014-08-01,0.0
3,2010-06-01,2014-08-01,4.167008898015058
4,2014-08-01,2014-08-01,0.0
2,2014-07-01,2014-07-01,0.0
3,2009-01-01,2014-07-01,5.494866529774128
4,2014-07-01,2014-07-01,0.0
1,2014-07-01,2014-07-01,0.0
1,2014-06-01,2014-06-01,0.0
2,2014-06-01,2014-06-01,0.0
3,2008-01-01,2014-06-01,6.414784394250513
4,2014-06-01,2014-06-01,0.0
4,2014-05-01,2014-05-01,0.0
3,2007-11-01,2014-05-01,6.496919917864476
1,2014-05-01,2014-05-01,0.0
2,2014-05-01,2014-05-01,0.0
1,2014-04-01,2014-04-01,0.0
2,2014-04-01,2014-04-01,0.0
3,2007-06-15,2014-04-01,6.795345653661875
4,2014-04-01,2014-04-01,0.0
1,2014-03-01,2014-03-01,0.0
2,2014-03-01,2014-03-01,0.0
3,2007-05-01,2014-03-01,6.833675564681725
4,2014-03-01,2014-03-01,0.0
3,2007-04-15,2014-02-01,6.80082135523614
4,2014-02-01,2014-02-01,0.0
2,2014-02-01,2014-02-01,0.0
1,2014-02-01,2014-02-01,0.0
1,2014-01-01,2014-01-01,0.0
2,2014-01-01,2014-01-01,0.0
3,2007-02-15,2014-01-01,6.877481177275839
4,2014-01-01,2014-01-01,0.0
1,2013-12-01,2013-12-01,0.0
2,2013-12-01,2013-12-01,0.0
3,2007-01-08,2013-12-01,6.896646132785763
4,2013-12-01,2013-12-01,0.0
4,2013-11-01,2013-11-01,0.0
3,2006-12-15,2013-11-01,6.880219028062971
2,2013-11-01,2013-11-01,0.0
1,2013-11-01,2013-11-01,0.0
3,2006-12-15,2013-10-01,6.795345653661875
4,2013-10-01,2013-10-01,0.0
1,2013-10-01,2013-10-01,0.0
2,2013-10-01,2013-10-01,0.0
2,2013-09-01,2013-09-01,0.0
3,2006-12-01,2013-09-01,6.751540041067762
4,2013-09-01,2013-09-01,0.0
1,2013-09-01,2013-09-01,0.0
3,2006-10-22,2013-08-01,6.776180698151951
4,2013-08-01,2013-08-01,0.0
2,2013-08-01,2013-08-01,0.0
1,2013-08-01,2013-08-01,0.0
2,2013-07-01,2013-07-01,0.0
3,2006-10-01,2013-07-01,6.74880219028063
4,2013-07-01,2013-07-01,0.0
1,2013-07-01,2013-07-01,0.0
1,2013-06-01,2013-06-01,0.0
2,2013-06-01,2013-06-01,0.0
3,2006-09-22,2013-06-01,6.691307323750856
4,2013-06-01,2013-06-01,0.0
3,2006-09-15,2013-05-01,6.625598904859685
4,2013-05-01,2013-05-01,0.0
2,2013-05-01,2013-05-01,0.0
1,2013-05-01,2013-05-01,0.0
1,2013-04-01,2013-04-01,0.0
2,2013-04-01,2013-04-01,0.0
3,2006-09-08,2013-04-01,6.562628336755647
4,2013-04-01,2013-04-01,0.0
1,2013-03-01,2013-03-01,0.0
2,2013-03-01,2013-03-01,0.0
3,2006-09-01,2013-03-01,6.496919917864476
4,2013-03-01,2013-03-01,0.0
3,2006-08-22,2013-02-01,6.447638603696099
4,2013-02-01,2013-02-01,0.0
2,2013-02-01,2013-02-01,0.0
1,2013-02-01,2013-02-01,0.0
1,2013-01-01,2013-01-01,0.0
2,2013-01-01,2013-01-01,0.0
3,2006-08-15,2013-01-01,6.381930184804928
4,2013-01-01,2013-01-01,0.0
1,2012-12-01,2012-12-01,0.0
2,2012-12-01,2012-12-01,0.0
3,2006-08-15,2012-12-01,6.297056810403833
4,2012-12-01,2012-12-01,0.0
1,2012-11-01,2012-11-01,0.0
2,2012-11-01,2012-11-01,0.0
3,2006-08-08,2012-11-01,6.234086242299795
4,2012-11-01,2012-11-01,0.0
4,2012-09-01,2012-09-01,0.0
3,2006-08-01,2012-09-01,6.0862422997946615
2,2009-01-01,2012-09-01,3.6659822039698837
1,2012-09-01,2012-09-01,0.0
3,2006-06-15,2012-08-01,6.1300479123887746
4,2012-08-01,2012-08-01,0.0
1,2012-08-01,2012-08-01,0.0
2,2009-01-01,2012-08-01,3.5811088295687883
2,2009-01-01,2012-07-01,3.4962354551676933
3,2006-06-08,2012-07-01,6.064339493497604
4,2012-07-01,2012-07-01,0.0
1,2012-07-01,2012-07-01,0.0
3,2006-05-22,2012-06-01,6.028747433264887
4,2012-06-01,2012-06-01,0.0
2,2012-06-01,2012-06-01,0.0
1,2012-06-01,2012-06-01,0.0
1,2012-05-01,2012-05-01,0.0
2,2012-05-01,2012-05-01,0.0
4,2012-05-01,2012-05-01,0.0
3,2006-05-01,2012-05-01,6.0013689253935665
1,2012-04-01,2012-04-01,0.0
2,2012-04-01,2012-04-01,0.0
3,2006-04-08,2012-04-01,5.982203969883641
4,2012-04-01,2012-04-01,0.0
1,2012-03-01,2012-03-01,0.0
2,2012-03-01,2012-03-01,0.0
3,2006-03-15,2012-03-01,5.963039014373717
4,2012-03-01,2012-03-01,0.0
4,2012-02-01,2012-02-01,0.0
3,2006-02-22,2012-02-01,5.94113620807666
1,2012-02-01,2012-02-01,0.0
2,2012-02-01,2012-02-01,0.0
1,2012-01-01,2012-01-01,0.0
2,2012-01-01,2012-01-01,0.0
3,2006-02-01,2012-01-01,5.9137577002053385
4,2012-01-01,2012-01-01,0.0
1,2011-12-01,2011-12-01,0.0
2,2011-12-01,2011-12-01,0.0
3,2006-01-15,2011-12-01,5.87542778918549
4,2011-12-01,2011-12-01,0.0
4,2011-11-01,2011-11-01,0.0
1,2011-11-01,2011-11-01,0.0
2,2011-11-01,2011-11-01,0.0
3,2005-12-22,2011-11-01,5.859000684462697
3,2005-12-08,2011-10-01,5.812457221081451
4,2011-10-01,2011-10-01,0.0
1,2011-10-01,2011-10-01,0.0
2,2011-10-01,2011-10-01,0.0
1,2011-09-01,2011-09-01,0.0
2,2011-09-01,2011-09-01,0.0
3,2005-11-22,2011-09-01,5.774127310061601
4,2011-09-01,2011-09-01,0.0
1,2011-08-01,2011-08-01,0.0
2,2011-08-01,2011-08-01,0.0
3,2005-11-01,2011-08-01,5.746748802190281
4,2011-08-01,2011-08-01,0.0
3,2005-10-08,2011-07-01,5.727583846680356
4,2011-07-01,2011-07-01,0.0
1,2011-07-01,2011-07-01,0.0
2,2011-07-01,2011-07-01,0.0
2,2011-06-01,2011-06-01,0.0
3,2005-09-15,2011-06-01,5.708418891170431
4,2011-06-01,2011-06-01,0.0
1,2011-06-01,2011-06-01,0.0
1,2011-05-01,2011-05-01,0.0
2,2011-05-01,2011-05-01,0.0
3,2005-08-22,2011-05-01,5.689253935660506
4,2011-05-01,2011-05-01,0.0
1,2011-04-01,2011-04-01,0.0
2,2011-04-01,2011-04-01,0.0
3,2005-07-22,2011-04-01,5.691991786447638
4,2011-04-01,2011-04-01,0.0
3,2005-07-01,2011-03-01,5.664613278576318
4,2011-03-01,2011-03-01,0.0
1,2011-03-01,2011-03-01,0.0
2,2011-03-01,2011-03-01,0.0
1,2011-02-01,2011-02-01,0.0
2,2011-02-01,2011-02-01,0.0
3,2005-04-01,2011-02-01,5.83709787816564
4,2011-02-01,2011-02-01,0.0
1,2011-01-01,2011-01-01,0.0
2,2011-01-01,2011-01-01,0.0
3,2005-03-22,2011-01-01,5.779603011635865
4,2011-01-01,2011-01-01,0.0
3,2005-02-22,2010-12-01,5.771389459274469
4,2010-12-01,2010-12-01,0.0
1,2010-12-01,2010-12-01,0.0
2,2010-12-01,2010-12-01,0.0
1,2010-11-01,2010-11-01,0.0
2,2010-11-01,2010-11-01,0.0
3,2005-01-22,2010-11-01,5.774127310061601
4,2010-11-01,2010-11-01,0.0
1,2010-10-01,2010-10-01,0.0
2,2010-10-01,2010-10-01,0.0
3,2005-01-08,2010-10-01,5.727583846680356
4,2010-10-01,2010-10-01,0.0
4,2010-09-01,2010-09-01,0.0
3,2004-12-15,2010-09-01,5.711156741957564
2,2010-09-01,2010-09-01,0.0
1,2010-09-01,2010-09-01,0.0
1,2010-08-01,2010-08-01,0.0
2,2010-08-01,2010-08-01,0.0
3,2004-06-01,2010-08-01,6.165639972621492
4,2010-08-01,2010-08-01,0.0
1,2010-07-01,2010-07-01,0.0
2,2010-07-01,2010-07-01,0.0
3,2003-08-15,2010-07-01,6.877481177275839
4,2010-07-01,2010-07-01,0.0
4,2010-06-01,2010-06-01,0.0
3,2003-06-22,2010-06-01,6.9431895961670085
2,2010-06-01,2010-06-01,0.0
1,2010-06-01,2010-06-01,0.0
3,2003-04-22,2010-05-01,7.025325119780972
4,2010-05-01,2010-05-01,0.0
