EB_level,final_action_dates,visa_bulletin_date,visa_wait_time
2,2007-08-15,2012-05-01,4.7118412046543465
3,2005-04-01,2012-05-01,7.082819986310746
4,2012-05-01,2012-05-01,0.0
1,2012-04-01,2012-04-01,0.0
2,2010-05-01,2012-04-01,1.919233401779603
3,2005-03-01,2012-04-01,7.085557837097878
4,2012-04-01,2012-04-01,0.0
3,2005-01-01,2012-03-01,7.162217659137577
4,2012-03-01,2012-03-01,0.0
1,2012-03-01,2012-03-01,0.0
2,2010-05-01,2012-03-01,1.834360027378508
1,2012-02-01,2012-02-01,0.0
2,2010-01-01,2012-02-01,2.083504449007529
3,2004-12-01,2012-02-01,7.167693360711842
4,2012-02-01,2012-02-01,0.0
1,2012-01-01,2012-01-01,0.0
2,2009-01-01,2012-01-01,2.9979466119096507
3,2004-10-15,2012-01-01,7.211498973305955
4,2012-01-01,2012-01-01,0.0
3,2004-09-08,2011-12-01,7.227926078028747
4,2011-12-01,2011-12-01,0.0
1,2011-12-01,2011-12-01,0.0
2,2008-03-15,2011-12-01,3.7125256673511293
1,2011-11-01,2011-11-01,0.0
2,2007-11-01,2011-11-01,4.0
3,2004-08-22,2011-11-01,7.19233401779603
4,2011-11-01,2011-11-01,0.0
1,2011-10-01,2011-10-01,0.0
2,2007-07-15,2011-10-01,4.213552361396304
3,2004-08-08,2011-10-01,7.145790554414784
4,2011-10-01,2011-10-01,0.0
4,2011-09-01,2011-09-01,0.0
3,2004-07-15,2011-09-01,7.129363449691992
2,2007-04-15,2011-09-01,4.380561259411362
1,2011-09-01,2011-09-01,0.0
1,2011-08-01,2011-08-01,0.0
2,2007-04-15,2011-08-01,4.295687885010267
3,2004-07-08,2011-08-01,7.063655030800821
4,2011-08-01,2011-08-01,0.0
1,2011-07-01,2011-07-01,0.0
2,2007-03-08,2011-07-01,4.314852840520191
3,2004-07-01,2011-07-01,6.997946611909651
4,2011-07-01,2011-07-01,0.0
4,2011-06-01,2011-06-01,0.0
3,2004-05-15,2011-06-01,7.044490075290897
2,2006-10-15,2011-06-01,4.6269678302532515
1,2011-06-01,2011-06-01,0.0
3,2004-04-15,2011-05-01,7.041752224503765
4,2011-05-01,2011-05-01,0.0
1,2011-05-01,2011-05-01,0.0
2,2006-08-01,2011-05-01,4.747433264887063
2,2006-07-22,2011-04-01,4.692676249144422
3,2004-03-01,2011-04-01,7.082819986310746
4,2011-04-01,2011-04-01,0.0
1,2011-04-01,2011-04-01,0.0
1,2011-03-01,2011-03-01,0.0
2,2006-07-08,2011-03-01,4.646132785763176
3,2004-01-22,2011-03-01,7.104722792607803
4,2011-03-01,2011-03-01,0.0
1,2011-02-01,2011-02-01,0.0
2,2006-07-01,2011-02-01,4.588637919233402
3,2004-01-01,2011-02-01,7.085557837097878
4,2011-02-01,2011-02-01,0.0
3,2003-12-15,2011-01-01,7.047227926078029
4,2011-01-01,2011-01-01,0.0
1,2011-01-01,2011-01-01,0.0
2,2006-06-22,2011-01-01,4.528405201916495
1,2010-12-01,2010-12-01,0.0
2,2006-06-08,2010-12-01,4.48186173853525
3,2003-12-08,2010-12-01,6.981519507186858
4,2010-12-01,2010-12-01,0.0
1,2010-11-01,2010-11-01,0.0
2,2006-06-01,2010-11-01,4.418891170431212
3,2003-11-22,2010-11-01,6.9431895961670085
4,2010-11-01,2010-11-01,0.0
3,2003-11-08,2010-10-01,6.896646132785763
4,2010-10-01,2010-10-01,0.0
1,2010-10-01,2010-10-01,0.0
2,2006-05-22,2010-10-01,4.361396303901437
1,2010-09-01,2010-09-01,0.0
2,2006-05-08,2010-09-01,4.317590691307323
3,2003-10-22,2010-09-01,6.861054072553046
4,2010-09-01,2010-09-01,0.0
1,2010-08-01,2010-08-01,0.0
2,2006-03-01,2010-08-01,4.418891170431212
3,2003-09-22,2010-08-01,6.8583162217659135
4,2010-08-01,2010-08-01,0.0
4,2010-07-01,2010-07-01,0.0
3,2003-08-15,2010-07-01,6.877481177275839
2,2005-11-22,2010-07-01,4.605065023956194
1,2010-07-01,2010-07-01,0.0
1,2010-06-01,2010-06-01,0.0
2,2005-11-22,2010-06-01,4.522929500342231
3,2003-06-22,2010-06-01,6.9431895961670085
4,2010-06-01,2010-06-01,0.0
1,2010-05-01,2010-05-01,0.0
2,2005-09-22,2010-05-01,4.605065023956194
3,2003-04-22,2010-05-01,7.025325119780972
4,2010-05-01,2010-05-01,0.0
4,2010-04-01,2010-04-01,0.0
3,2003-02-01,2010-04-01,7.162217659137577
2,2005-08-22,2010-04-01,4.607802874743326
1,2010-04-01,2010-04-01,0.0
1,2010-03-01,2010-03-01,0.0
4,2010-03-01,2010-03-01,0.0
2,2005-07-08,2010-03-01,4.646132785763176
3,2002-12-15,2010-03-01,7.208761122518823
2,2005-05-22,2010-02-01,4.698151950718686
3,2002-09-22,2010-02-01,7.36208076659822
4,2010-02-01,2010-02-01,0.0
1,2010-02-01,2010-02-01,0.0
4,2010-01-01,2010-01-01,0.0
3,2002-08-01,2010-01-01,7.4195756331279945
2,2005-05-01,2010-01-01,4.670773442847365
1,2010-01-01,2010-01-01,0.0
2,2005-04-01,2009-12-01,4.6680355920602326
3,2002-06-01,2009-12-01,7.501711156741957
4,2009-12-01,2009-12-01,0.0
1,2009-12-01,2009-12-01,0.0
1,2009-08-01,2009-08-01,0.0
2,2003-10-01,2009-08-01,5.834360027378508
3,,2009-08-01,
4,2009-08-01,2009-08-01,0.0
3,,2009-07-01,
4,2009-07-01,2009-07-01,0.0
2,2000-01-01,2009-07-01,9.49760438056126
1,2009-07-01,2009-07-01,0.0
3,,2009-06-01,
4,2009-06-01,2009-06-01,0.0
1,2009-06-01,2009-06-01,0.0
2,2005-02-15,2009-06-01,4.290212183436003
2,2005-02-15,2009-05-01,4.205338809034908
3,,2009-05-01,
4,2009-05-01,2009-05-01,0.0
1,2009-05-01,2009-05-01,0.0
3,2003-03-01,2009-04-01,6.0862422997946615
4,2009-04-01,2009-04-01,0.0
2,2005-02-15,2009-04-01,4.123203285420945
1,2009-04-01,2009-04-01,0.0
1,2009-02-01,2009-02-01,0.0
2,2005-01-01,2009-02-01,4.084873374401095
4,2009-02-01,2009-02-01,0.0
3,2002-10-01,2009-02-01,6.338124572210814
1,2009-01-01,2009-01-01,0.0
2,2004-07-08,2009-01-01,4.484599589322382
3,2002-06-01,2009-01-01,6.587268993839836
4,2009-01-01,2009-01-01,0.0
1,2008-12-01,2008-12-01,0.0
2,2004-06-01,2008-12-01,4.501026694045175
3,2002-02-01,2008-12-01,6.830937713894593
4,2008-12-01,2008-12-01,0.0
3,2002-02-01,2008-11-01,6.74880219028063
4,2008-11-01,2008-11-01,0.0
2,2004-06-01,2008-11-01,4.418891170431212
1,2008-11-01,2008-11-01,0.0
1,2008-10-01,2008-10-01,0.0
4,2008-10-01,2008-10-01,0.0
2,2004-04-01,2008-10-01,4.501026694045175
3,2001-10-01,2008-10-01,7.000684462696783
1,2008-09-01,2008-09-01,0.0
2,2006-08-01,2008-09-01,2.086242299794661
3,,2008-09-01,
4,2008-09-01,2008-09-01,0.0
1,2008-08-01,2008-08-01,0.0
2,2006-06-01,2008-08-01,2.1683778234086244
3,,2008-08-01,
4,2008-08-01,2008-08-01,0.0
4,2008-07-01,2008-07-01,0.0
3,,2008-07-01,
2,2004-04-01,2008-07-01,4.249144421629021
1,2008-07-01,2008-07-01,0.0
1,2008-06-01,2008-06-01,0.0
2,2004-04-01,2008-06-01,4.167008898015058
3,2003-03-22,2008-06-01,5.196440793976728
4,2008-06-01,2008-06-01,0.0
1,2008-05-01,2008-05-01,0.0
2,2004-01-01,2008-05-01,4.331279945242985
3,2003-03-22,2008-05-01,5.111567419575633
4,2008-05-01,2008-05-01,0.0
2,2003-12-01,2008-04-01,4.334017796030117
4,2008-04-01,2008-04-01,0.0
3,2003-02-08,2008-04-01,5.144421629021219
1,2008-04-01,2008-04-01,0.0
1,2008-02-01,2008-02-01,0.0
2,2003-01-01,2008-02-01,5.084188911704312
3,2001-11-15,2008-02-01,6.2121834360027375
4,2008-02-01,2008-02-01,0.0
1,2007-10-01,2007-10-01,0.0
2,2006-01-01,2007-10-01,1.7467488021902806
3,2001-09-01,2007-10-01,6.080766598220397
4,2007-10-01,2007-10-01,0.0
1,2007-01-01,2007-09-01,0.6652977412731006
2,2006-01-01,2007-09-01,1.6646132785763177
3,,2007-09-01,
4,2007-01-01,2007-09-01,0.6652977412731006
3,2007-07-01,2007-07-01,0.0
4,2007-07-01,2007-07-01,0.0
1,2007-07-01,2007-07-01,0.0
2,2007-07-01,2007-07-01,0.0
1,2007-06-01,2007-06-01,0.0
2,2006-01-01,2007-06-01,1.4127310061601643
3,2003-06-01,2007-06-01,4.0
4,2007-06-01,2007-06-01,0.0
1,2007-05-01,2007-05-01,0.0
2,2005-04-22,2007-05-01,2.023271731690623
3,2002-08-01,2007-05-01,4.747433264887063
4,2007-05-01,2007-05-01,0.0
4,2007-04-01,2007-04-01,0.0
3,2002-08-01,2007-04-01,4.6652977412731005
2,2005-04-22,2007-04-01,1.9411362080766599
1,2007-04-01,2007-04-01,0.0
3,2002-08-01,2007-03-01,4.5804243668720055
4,2007-03-01,2007-03-01,0.0
1,2007-03-01,2007-03-01,0.0
2,2005-04-22,2007-03-01,1.8562628336755647
1,2007-01-01,2007-01-01,0.0
2,2005-04-22,2007-01-01,1.6947296372347707
3,2002-08-01,2007-01-01,4.418891170431212
4,2007-01-01,2007-01-01,0.0
1,2006-11-01,2006-11-01,0.0
2,2005-04-15,2006-11-01,1.5468856947296372
3,2002-07-01,2006-11-01,4.336755646817249
4,2006-11-01,2006-11-01,0.0
4,2006-09-01,2006-09-01,0.0
3,2002-03-01,2006-09-01,4.503764544832307
2,2005-03-01,2006-09-01,1.5030800821355237
1,2006-09-01,2006-09-01,0.0
1,2006-08-01,2006-08-01,0.0
2,2005-03-01,2006-08-01,1.4182067077344285
3,2001-10-01,2006-08-01,4.832306639288158
4,2006-08-01,2006-08-01,0.0
1,2004-07-01,2006-05-01,1.8316221765913758
2,2004-01-01,2006-05-01,2.329911019849418
3,2001-05-01,2006-05-01,4.999315537303217
4,2006-05-01,2006-05-01,0.0
3,2001-05-01,2006-04-01,4.917180013689254
4,2006-04-01,2006-04-01,0.0
2,2003-01-01,2006-04-01,3.247091033538672
1,2004-01-01,2006-04-01,2.2477754962354553
2,2002-07-01,2006-03-01,3.6659822039698837
3,2001-05-01,2006-03-01,4.832306639288158
4,2006-03-01,2006-03-01,0.0
1,2003-07-01,2006-03-01,2.6666666666666665
1,2003-01-01,2006-02-01,3.0855578370978782
2,2002-04-01,2006-02-01,3.838466803559206
3,2001-04-22,2006-02-01,4.780287474332649
4,2006-02-01,2006-02-01,0.0
3,,2005-08-01,
4,2005-08-01,2005-08-01,0.0
2,2005-08-01,2005-08-01,0.0
1,2005-08-01,2005-08-01,0.0
1,2005-06-01,2005-06-01,0.0
2,2005-06-01,2005-06-01,0.0
3,2002-06-01,2005-06-01,3.0006844626967832
4,2005-06-01,2005-06-01,0.0
1,2005-05-01,2005-05-01,0.0
2,2005-05-01,2005-05-01,0.0
3,2002-06-01,2005-05-01,2.915811088295688
4,2005-05-01,2005-05-01,0.0
1,2005-04-01,2005-04-01,0.0
2,2005-04-01,2005-04-01,0.0
3,2002-04-01,2005-04-01,3.0006844626967832
4,2005-04-01,2005-04-01,0.0
1,,,
2,2007-07-15,,
3,2006-02-08,,
4,,,
1,,,
2,2005-04-01,,
3,2002-06-01,,
4,,,
1,,,
2,2005-03-22,,
3,2002-02-22,,
4,,,
1,,,
2,2005-01-08,,
3,,,
4,,,
1,,,
2,2005-02-15,,
3,2002-10-22,,
4,,,
